Magnetic Field X [µT],Magnetic Field Y [µT],Magnetic Field Z [µT],Sample time [seg]
-86.907005,-104.211006,-181.12502,2025-02-16 16:31:06.152
-86.39001,-105.006004,-180.358,2025-02-16 16:31:06.159
-85.846,-105.478004,-179.38,2025-02-16 16:31:06.167
-85.8,-104.823006,-177.47202,2025-02-16 16:31:06.175
-86.312004,-105.093,-178.518,2025-02-16 16:31:06.183
-86.339005,-105.532005,-180.32301,2025-02-16 16:31:06.192
-86.144005,-105.62401,-181.10501,2025-02-16 16:31:06.200
-85.295006,-104.895004,-179.837,2025-02-16 16:31:06.211
-83.698006,-103.560005,-178.67201,2025-02-16 16:31:06.216
-84.079,-103.50001,-180.072,2025-02-16 16:31:06.223
-85.44,-104.268005,-179.31201,2025-02-16 16:31:06.231
-86.137,-104.22301,-178.216,2025-02-16 16:31:06.241
-85.364006,-104.469,-178.723,2025-02-16 16:31:06.248
-85.414,-105.004005,-178.466,2025-02-16 16:31:06.255
-85.343,-104.255005,-178.84901,2025-02-16 16:31:06.264
-84.29,-103.62601,-179.84901,2025-02-16 16:31:06.271
-83.967,-103.385,-180.41501,2025-02-16 16:31:06.279
-84.115005,-103.816,-178.912,2025-02-16 16:31:06.288
-84.383,-104.586006,-178.882,2025-02-16 16:31:06.296
-84.95801,-104.435005,-179.615,2025-02-16 16:31:06.306
-85.164,-104.449005,-178.712,2025-02-16 16:31:06.312
-84.336006,-105.10901,-178.162,2025-02-16 16:31:06.319
-84.214005,-104.88701,-178.62502,2025-02-16 16:31:06.327
-83.82101,-103.897,-179.574,2025-02-16 16:31:06.336
-83.882,-104.538,-179.08202,2025-02-16 16:31:06.344
-83.852005,-105.162,-177.32701,2025-02-16 16:31:06.352
-84.23701,-104.038,-178.563,2025-02-16 16:31:06.360
-84.429,-104.18001,-181.197,2025-02-16 16:31:06.367
-84.18201,-104.56801,-179.09901,2025-02-16 16:31:06.376
-84.124,-104.869,-177.13301,2025-02-16 16:31:06.383
-84.077,-104.44701,-178.414,2025-02-16 16:31:06.391
-84.568,-103.327,-178.62701,2025-02-16 16:31:06.400
-83.915,-103.68101,-177.535,2025-02-16 16:31:06.409
-84.244,-104.147,-178.90001,2025-02-16 16:31:06.416
-84.121,-104.98601,-178.95601,2025-02-16 16:31:06.424
-83.968,-105.38901,-177.77802,2025-02-16 16:31:06.432
-85.041,-104.11301,-177.809,2025-02-16 16:31:06.441
-84.98701,-104.642006,-178.231,2025-02-16 16:31:06.448
-85.012,-106.02601,-178.264,2025-02-16 16:31:06.456
-84.366005,-105.43001,-178.03001,2025-02-16 16:31:06.463
-84.602005,-104.82001,-178.882,2025-02-16 16:31:06.471
-85.812004,-105.045006,-178.71701,2025-02-16 16:31:06.481
-85.033005,-104.119,-178.95201,2025-02-16 16:31:06.488
-85.032005,-104.12,-179.18102,2025-02-16 16:31:06.496
-85.659004,-104.38701,-177.947,2025-02-16 16:31:06.506
-85.735,-104.186005,-178.53601,2025-02-16 16:31:06.511
-85.366005,-104.698006,-181.34001,2025-02-16 16:31:06.519
-85.429,-104.27701,-181.02701,2025-02-16 16:31:06.528
-86.635,-105.33401,-177.95201,2025-02-16 16:31:06.536
-86.879005,-105.894005,-178.62001,2025-02-16 16:31:06.544
-86.493004,-105.01301,-179.90701,2025-02-16 16:31:06.552
-86.23601,-104.234,-178.33601,2025-02-16 16:31:06.559
-86.75201,-104.50001,-178.81001,2025-02-16 16:31:06.567
-86.595,-105.022,-179.684,2025-02-16 16:31:06.577
-86.707,-105.021,-177.74701,2025-02-16 16:31:06.584
-87.407005,-104.975006,-176.30801,2025-02-16 16:31:06.592
-87.310005,-105.19301,-178.69,2025-02-16 16:31:06.600
-87.538,-104.475006,-179.32,2025-02-16 16:31:06.608
-88.253006,-103.47101,-177.48201,2025-02-16 16:31:06.616
-88.205,-103.994,-176.87502,2025-02-16 16:31:06.624
-87.47,-104.66801,-177.35901,2025-02-16 16:31:06.633
-87.75101,-104.59901,-178.86801,2025-02-16 16:31:06.641
-88.059006,-104.621,-177.514,2025-02-16 16:31:06.647
-88.51401,-105.191,-176.48001,2025-02-16 16:31:06.657
-88.59901,-105.214005,-178.77101,2025-02-16 16:31:06.663
-88.415,-105.411,-179.205,2025-02-16 16:31:06.673
-89.107,-106.316,-176.90701,2025-02-16 16:31:06.680
-89.757,-105.73401,-175.61201,2025-02-16 16:31:06.688
-89.284004,-103.88901,-177.065,2025-02-16 16:31:06.696
-89.12501,-103.351006,-178.574,2025-02-16 16:31:06.704
-89.469,-103.920006,-179.248,2025-02-16 16:31:06.711
-88.483,-103.926,-178.727,2025-02-16 16:31:06.720
-88.05601,-103.564,-178.49301,2025-02-16 16:31:06.728
-89.214005,-103.255005,-178.81401,2025-02-16 16:31:06.736
-89.380005,-102.842,-178.16301,2025-02-16 16:31:06.744
-89.393005,-103.061005,-179.06601,2025-02-16 16:31:06.751
-90.067,-103.98,-179.397,2025-02-16 16:31:06.759
-90.871,-104.171005,-180.123,2025-02-16 16:31:06.768
-89.979004,-104.076004,-179.15701,2025-02-16 16:31:06.776
-88.632,-104.47201,-178.589,2025-02-16 16:31:06.784
-89.704,-104.372,-179.69301,2025-02-16 16:31:06.791
-90.531006,-104.774,-179.95001,2025-02-16 16:31:06.800
-91.187004,-104.41701,-180.58601,2025-02-16 16:31:06.811
-91.065,-104.08,-179.56902,2025-02-16 16:31:06.816
-89.837006,-104.700005,-179.11002,2025-02-16 16:31:06.824
-90.187004,-105.380005,-180.23502,2025-02-16 16:31:06.831
-90.949005,-106.088005,-179.55501,2025-02-16 16:31:06.840
-90.71001,-105.64001,-179.68102,2025-02-16 16:31:06.847
-90.038,-104.83501,-180.48701,2025-02-16 16:31:06.855
-90.08501,-104.19601,-179.61401,2025-02-16 16:31:06.864
-90.07201,-104.092,-180.19101,2025-02-16 16:31:06.874
-90.771,-104.27701,-181.71101,2025-02-16 16:31:06.879
-90.706,-103.63801,-182.66101,2025-02-16 16:31:06.888
-90.996,-103.561005,-182.798,2025-02-16 16:31:06.895
-92.11,-103.772,-181.942,2025-02-16 16:31:06.905
-90.87501,-104.398,-182.511,2025-02-16 16:31:06.912
-90.509,-104.677,-181.785,2025-02-16 16:31:06.920
-91.18101,-104.422005,-181.50002,2025-02-16 16:31:06.929
-91.378006,-104.44501,-181.96901,2025-02-16 16:31:06.936
-91.704,-103.62301,-181.46701,2025-02-16 16:31:06.943
-92.16601,-103.357,-182.65701,2025-02-16 16:31:06.951
-92.631004,-104.034004,-181.61601,2025-02-16 16:31:06.961
-91.65501,-104.147,-181.089,2025-02-16 16:31:06.968
-90.981,-103.343,-182.12401,2025-02-16 16:31:06.976
-90.968,-103.239006,-182.587,2025-02-16 16:31:06.984
-90.77701,-104.38701,-182.27701,2025-02-16 16:31:06.991
-92.218,-104.006004,-183.53601,2025-02-16 16:31:07.001
-92.372,-103.372,-181.75401,2025-02-16 16:31:07.008
-91.659004,-104.02801,-178.92401,2025-02-16 16:31:07.017
-91.804,-103.517006,-179.87901,2025-02-16 16:31:07.023
-91.130005,-103.773,-180.507,2025-02-16 16:31:07.032
-90.581,-104.364006,-181.69402,2025-02-16 16:31:07.040
-91.23701,-103.892006,-180.84901,2025-02-16 16:31:07.048
-92.07201,-104.287,-179.85,2025-02-16 16:31:07.056
-92.226006,-104.829,-179.026,2025-02-16 16:31:07.064
-91.396,-104.42901,-179.22601,2025-02-16 16:31:07.072
-90.836006,-104.799,-179.16801,2025-02-16 16:31:07.080
-90.83401,-104.685005,-178.031,2025-02-16 16:31:07.088
-92.12501,-104.82001,-179.13501,2025-02-16 16:31:07.097
-92.928,-105.011,-180.089,2025-02-16 16:31:07.104
-91.69501,-104.46001,-179.358,2025-02-16 16:31:07.112
-91.094,-104.40201,-179.55101,2025-02-16 16:31:07.120
-90.27801,-103.162,-181.175,2025-02-16 16:31:07.128
-91.711006,-103.50201,-178.95901,2025-02-16 16:31:07.136
-93.45901,-105.26401,-178.164,2025-02-16 16:31:07.143
-92.316,-104.84701,-180.518,2025-02-16 16:31:07.152
-91.941,-103.95801,-180.20401,2025-02-16 16:31:07.160
-91.184006,-103.129005,-178.71901,2025-02-16 16:31:07.168
-91.906006,-103.525,-179.656,2025-02-16 16:31:07.176
-92.758,-105.312004,-179.83202,2025-02-16 16:31:07.184
-91.731,-104.89101,-179.79102,2025-02-16 16:31:07.191
-91.40401,-104.538,-179.563,2025-02-16 16:31:07.201
-91.18101,-105.25201,-178.13301,2025-02-16 16:31:07.209
-92.22,-104.718,-178.46101,2025-02-16 16:31:07.216
-91.95901,-104.05801,-178.94101,2025-02-16 16:31:07.224
-91.481,-104.336006,-180.03801,2025-02-16 16:31:07.232
-91.882,-105.435005,-179.311,2025-02-16 16:31:07.239
-90.493004,-105.289,-177.858,2025-02-16 16:31:07.248
-90.289,-104.213005,-179.05402,2025-02-16 16:31:07.256
-91.136,-104.828,-179.07101,2025-02-16 16:31:07.264
-91.285,-105.37301,-178.93301,2025-02-16 16:31:07.273
-90.976006,-105.23701,-178.92201,2025-02-16 16:31:07.280
-91.829,-105.84701,-178.139,2025-02-16 16:31:07.287
-92.443,-106.12501,-178.848,2025-02-16 16:31:07.296
-90.73801,-105.84801,-178.412,2025-02-16 16:31:07.306
-90.011,-105.456,-178.16101,2025-02-16 16:31:07.312
-90.15,-104.83401,-178.55,2025-02-16 16:31:07.320
-91.07101,-105.135,-178.248,2025-02-16 16:31:07.327
-90.952,-104.91,-178.139,2025-02-16 16:31:07.335
-89.971,-103.968,-178.934,2025-02-16 16:31:07.344
-90.607,-104.573006,-180.654,2025-02-16 16:31:07.352
-90.193,-105.490005,-180.80101,2025-02-16 16:31:07.360
-88.726006,-105.662,-180.468,2025-02-16 16:31:07.368
-89.30501,-106.68301,-181.587,2025-02-16 16:31:07.376
-89.966,-106.20701,-180.057,2025-02-16 16:31:07.383
-88.809006,-105.340004,-178.66301,2025-02-16 16:31:07.391
-88.93201,-105.677,-179.565,2025-02-16 16:31:07.400
-90.214005,-104.413,-178.23601,2025-02-16 16:31:07.408
-89.782005,-105.114006,-178.167,2025-02-16 16:31:07.416
-88.178,-106.022,-178.58101,2025-02-16 16:31:07.423
-88.68101,-105.007,-178.44601,2025-02-16 16:31:07.432
-89.386,-105.07201,-177.686,2025-02-16 16:31:07.441
-88.02801,-105.36101,-177.35301,2025-02-16 16:31:07.448
-87.648,-105.65201,-178.798,2025-02-16 16:31:07.456
-88.435005,-106.685005,-178.67201,2025-02-16 16:31:07.464
-88.483,-106.162,-179.164,2025-02-16 16:31:07.472
-87.880005,-106.106,-179.815,2025-02-16 16:31:07.479
-87.342,-106.687004,-179.17401,2025-02-16 16:31:07.488
-87.485,-106.063,-179.106,2025-02-16 16:31:07.495
-88.926,-106.62601,-178.47801,2025-02-16 16:31:07.504
-89.04301,-106.73701,-177.335,2025-02-16 16:31:07.512
-88.384,-106.15101,-179.044,2025-02-16 16:31:07.519
-89.380005,-106.253006,-179.559,2025-02-16 16:31:07.527
-89.462006,-107.107,-178.82701,2025-02-16 16:31:07.536
-89.496,-107.539,-179.48901,2025-02-16 16:31:07.544
-90.01501,-106.628006,-178.548,2025-02-16 16:31:07.552
-89.035,-105.56901,-177.634,2025-02-16 16:31:07.560
-89.01501,-105.355,-177.76001,2025-02-16 16:31:07.567
-88.817,-105.33301,-177.40501,2025-02-16 16:31:07.575
-88.032005,-105.47401,-178.26201,2025-02-16 16:31:07.584
-87.920006,-105.47401,-180.08401,2025-02-16 16:31:07.592
-87.652,-105.76301,-179.59201,2025-02-16 16:31:07.600
-88.437004,-104.564,-179.37201,2025-02-16 16:31:07.609
-89.045006,-104.615005,-178.035,2025-02-16 16:31:07.615
-88.97301,-105.98801,-177.71901,2025-02-16 16:31:07.623
-88.533005,-105.63701,-179.42801,2025-02-16 16:31:07.632
-87.803,-106.192,-177.746,2025-02-16 16:31:07.641
-87.54201,-106.591,-177.70601,2025-02-16 16:31:07.650
-88.066,-105.906006,-178.92401,2025-02-16 16:31:07.656
-88.859,-105.87501,-178.40501,2025-02-16 16:31:07.664
-88.101006,-106.22301,-177.992,2025-02-16 16:31:07.671
-87.911,-106.310005,-177.975,2025-02-16 16:31:07.680
-88.86,-106.934006,-177.65501,2025-02-16 16:31:07.689
-88.232,-107.728004,-178.59601,2025-02-16 16:31:07.697
-87.575005,-107.025,-178.59601,2025-02-16 16:31:07.704
-87.69,-106.078,-178.20401,2025-02-16 16:31:07.711
-87.96001,-106.962006,-179.311,2025-02-16 16:31:07.719
-88.231,-106.66901,-179.23201,2025-02-16 16:31:07.730
-87.616005,-106.393005,-178.75201,2025-02-16 16:31:07.738
-87.07101,-106.98,-179.253,2025-02-16 16:31:07.745
-87.629005,-107.673004,-179.24701,2025-02-16 16:31:07.752
-87.398,-108.27801,-177.595,2025-02-16 16:31:07.760
-88.07101,-108.13701,-178.561,2025-02-16 16:31:07.767
-88.888,-107.372,-179.34601,2025-02-16 16:31:07.776
-87.948006,-106.741005,-178.294,2025-02-16 16:31:07.783
-87.30501,-107.317,-178.447,2025-02-16 16:31:07.791
-87.240005,-107.62401,-177.51001,2025-02-16 16:31:07.800
-88.415,-107.41601,-176.79701,2025-02-16 16:31:07.808
-88.673004,-107.135,-178.774,2025-02-16 16:31:07.816
-88.11101,-106.44601,-179.466,2025-02-16 16:31:07.824
-87.75201,-106.949005,-180.557,2025-02-16 16:31:07.833
-86.86201,-106.968,-180.613,2025-02-16 16:31:07.842
-87.356,-106.79101,-178.59702,2025-02-16 16:31:07.848
-88.831,-107.787,-178.63101,2025-02-16 16:31:07.855
-88.468,-107.119,-179.563,2025-02-16 16:31:07.865
-87.579,-107.253006,-180.87001,2025-02-16 16:31:07.873
-88.763,-108.213005,-179.74501,2025-02-16 16:31:07.880
-89.591,-107.323006,-177.335,2025-02-16 16:31:07.888
-88.188,-107.073006,-176.46,2025-02-16 16:31:07.896
-87.017006,-106.33301,-178.60301,2025-02-16 16:31:07.903
-88.438,-106.914,-181.17401,2025-02-16 16:31:07.912
-89.205,-107.618004,-179.58,2025-02-16 16:31:07.919
-88.132,-106.658005,-179.11201,2025-02-16 16:31:07.930
-88.314,-106.578,-180.386,2025-02-16 16:31:07.936
-89.19601,-107.51,-179.47202,2025-02-16 16:31:07.945
-89.05601,-108.132,-179.19601,2025-02-16 16:31:07.951
-89.326004,-107.841,-179.34601,2025-02-16 16:31:07.960
-88.895004,-107.481,-179.68301,2025-02-16 16:31:07.968
-87.493004,-106.171005,-179.32901,2025-02-16 16:31:07.979
-87.985,-106.227005,-180.501,2025-02-16 16:31:07.984
-89.62701,-106.925,-181.136,2025-02-16 16:31:07.992
-89.87601,-107.364006,-179.524,2025-02-16 16:31:08.000
-89.317,-107.733,-179.23701,2025-02-16 16:31:08.008
-89.524,-106.802,-180.10701,2025-02-16 16:31:08.016
-89.742004,-107.037,-180.33601,2025-02-16 16:31:08.024
-89.39001,-107.535,-180.397,2025-02-16 16:31:08.032
-89.93301,-106.949005,-180.23901,2025-02-16 16:31:08.041
-91.186005,-107.483,-177.77101,2025-02-16 16:31:08.047
-91.27701,-107.385,-177.66801,2025-02-16 16:31:08.055
-91.686005,-107.648,-179.279,2025-02-16 16:31:08.064
-91.18201,-107.602005,-179.936,2025-02-16 16:31:08.073
-89.769005,-107.245,-179.18102,2025-02-16 16:31:08.080
-90.83501,-108.09601,-179.31201,2025-02-16 16:31:08.089
-90.490005,-108.702,-179.71101,2025-02-16 16:31:08.096
-89.554,-108.18301,-179.45401,2025-02-16 16:31:08.109
-91.188,-107.59701,-179.022,2025-02-16 16:31:08.112
-91.373,-107.398,-178.35901,2025-02-16 16:31:08.120
-90.72201,-106.921005,-180.29102,2025-02-16 16:31:08.129
-90.272,-106.34701,-180.52501,2025-02-16 16:31:08.136
-89.804,-106.618004,-180.25002,2025-02-16 16:31:08.144
-90.053,-107.288,-181.598,2025-02-16 16:31:08.152
-90.796005,-106.606,-179.74301,2025-02-16 16:31:08.159
-91.253006,-106.114006,-178.88701,2025-02-16 16:31:08.168
-89.962006,-106.21001,-180.628,2025-02-16 16:31:08.176
-90.01601,-106.742004,-179.79901,2025-02-16 16:31:08.184
-91.239006,-107.07101,-179.057,2025-02-16 16:31:08.191
-91.047005,-107.27601,-180.86201,2025-02-16 16:31:08.199
-90.285,-107.62701,-181.02101,2025-02-16 16:31:08.208
-89.30501,-107.628006,-179.70001,2025-02-16 16:31:08.217
-89.451004,-108.175,-179.90501,2025-02-16 16:31:08.223
-89.961006,-108.33101,-179.81401,2025-02-16 16:31:08.231
-89.632,-107.981,-179.92902,2025-02-16 16:31:08.240
-89.32001,-107.84601,-180.26001,2025-02-16 16:31:08.248
-88.995,-107.491005,-179.68901,2025-02-16 16:31:08.256
-89.04201,-106.969,-180.40901,2025-02-16 16:31:08.265
-89.184006,-107.40501,-179.93501,2025-02-16 16:31:08.273
-90.165,-108.232,-177.66,2025-02-16 16:31:08.280
-89.952,-108.108,-178.22601,2025-02-16 16:31:08.287
-89.560005,-108.29301,-180.01901,2025-02-16 16:31:08.295
-90.036,-108.01601,-179.266,2025-02-16 16:31:08.304
-89.524,-107.86201,-179.58601,2025-02-16 16:31:08.313
-90.11301,-108.990005,-180.699,2025-02-16 16:31:08.323
-88.963005,-108.117004,-178.276,2025-02-16 16:31:08.328
-87.88901,-107.158005,-177.80801,2025-02-16 16:31:08.335
-89.213005,-108.787,-179.39601,2025-02-16 16:31:08.344
-88.895004,-108.657005,-180.641,2025-02-16 16:31:08.352
-88.365005,-107.228004,-181.494,2025-02-16 16:31:08.360
-88.836006,-108.01501,-180.90501,2025-02-16 16:31:08.368
-88.475006,-109.464005,-180.337,2025-02-16 16:31:08.377
-88.517006,-108.715004,-178.89801,2025-02-16 16:31:08.383
-89.297005,-107.40301,-177.88301,2025-02-16 16:31:08.391
-90.39101,-107.40101,-177.26701,2025-02-16 16:31:08.400
-89.296005,-107.40501,-178.11201,2025-02-16 16:31:08.409
-88.29,-107.312004,-179.08202,2025-02-16 16:31:08.415
-88.100006,-107.51501,-180.54501,2025-02-16 16:31:08.424
-87.327,-107.76,-181.052,2025-02-16 16:31:08.431
-88.721,-107.671005,-178.74501,2025-02-16 16:31:08.440
-88.54301,-107.74801,-176.899,2025-02-16 16:31:08.448
-86.998,-108.12301,-176.20601,2025-02-16 16:31:08.456
-88.11101,-107.505005,-178.83101,2025-02-16 16:31:08.464
-89.65,-107.136,-180.552,2025-02-16 16:31:08.473
-89.344,-108.05601,-179.56201,2025-02-16 16:31:08.480
-88.467,-108.18001,-179.156,2025-02-16 16:31:08.487
-88.644005,-107.989006,-179.75002,2025-02-16 16:31:08.496
-89.79101,-108.633,-179.671,2025-02-16 16:31:08.505
-88.350006,-108.06901,-180.29901,2025-02-16 16:31:08.512
-87.28001,-107.22301,-180.85301,2025-02-16 16:31:08.520
-87.359,-107.020004,-181.09901,2025-02-16 16:31:08.528
-86.831,-106.76301,-182.453,2025-02-16 16:31:08.535
-87.587006,-107.36201,-181.20702,2025-02-16 16:31:08.544
-88.201004,-108.58401,-179.91501,2025-02-16 16:31:08.552
-87.842,-108.97201,-179.64001,2025-02-16 16:31:08.559
-86.37501,-107.024,-180.23502,2025-02-16 16:31:08.569
-86.455,-106.81901,-180.253,2025-02-16 16:31:08.576
-87.982,-108.350006,-179.91501,2025-02-16 16:31:08.583
-88.478004,-108.40101,-180.401,2025-02-16 16:31:08.592
-88.378006,-108.27601,-178.91602,2025-02-16 16:31:08.600
-88.436005,-107.86001,-179.516,2025-02-16 16:31:08.608
-87.963005,-108.25001,-181.292,2025-02-16 16:31:08.616
-87.643005,-108.006004,-181.40102,2025-02-16 16:31:08.623
-87.448006,-107.983,-180.70401,2025-02-16 16:31:08.631
-86.554,-107.89001,-179.966,2025-02-16 16:31:08.641
-86.893005,-107.40301,-181.73201,2025-02-16 16:31:08.648
-87.783005,-107.384,-181.67601,2025-02-16 16:31:08.656
-87.509,-107.564,-180.733,2025-02-16 16:31:08.664
-86.916,-107.49901,-179.78401,2025-02-16 16:31:08.673
-87.43201,-107.76601,-180.25801,2025-02-16 16:31:08.680
-87.693,-108.54201,-181.25801,2025-02-16 16:31:08.687
-87.30501,-108.608,-180.886,2025-02-16 16:31:08.697
-87.701004,-107.591,-182.00201,2025-02-16 16:31:08.705
-86.928,-106.775,-182.802,2025-02-16 16:31:08.712
-86.52901,-107.68001,-180.77802,2025-02-16 16:31:08.721
-87.541,-107.883,-180.25801,2025-02-16 16:31:08.727
-87.950005,-108.145004,-181.755,2025-02-16 16:31:08.745
-87.906006,-108.66601,-180.692,2025-02-16 16:31:08.746
-87.16801,-108.16801,-180.675,2025-02-16 16:31:08.753
-87.475006,-107.247,-181.55,2025-02-16 16:31:08.760
-87.074005,-107.323006,-183.121,2025-02-16 16:31:08.767
-86.01501,-107.643005,-183.03401,2025-02-16 16:31:08.775
-86.257,-106.913,-181.49301,2025-02-16 16:31:08.784
-87.217,-107.643005,-181.052,2025-02-16 16:31:08.792
-87.68201,-108.435005,-181.378,2025-02-16 16:31:08.799
-86.72201,-107.70601,-181.81801,2025-02-16 16:31:08.808
-84.928,-106.465004,-181.66301,2025-02-16 16:31:08.816
-85.216,-106.273,-180.55,2025-02-16 16:31:08.823
-86.344,-107.879005,-181.44,2025-02-16 16:31:08.832
-85.87,-108.15401,-181.96501,2025-02-16 16:31:08.841
-85.94401,-107.840004,-181.531,2025-02-16 16:31:08.848
-86.4,-107.34801,-180.789,2025-02-16 16:31:08.856
-86.524,-106.509,-180.619,2025-02-16 16:31:08.863
-86.059006,-105.83201,-181.65901,2025-02-16 16:31:08.872
-86.16801,-107.01,-181.25201,2025-02-16 16:31:08.880
-86.12501,-108.705,-181.033,2025-02-16 16:31:08.888
-86.372,-108.086006,-180.171,2025-02-16 16:31:08.896
-86.36101,-106.80501,-179.447,2025-02-16 16:31:08.905
-86.950005,-107.817,-178.966,2025-02-16 16:31:08.912
-87.379005,-108.178,-178.97202,2025-02-16 16:31:08.919
-86.539,-106.61201,-179.813,2025-02-16 16:31:08.930
-86.324005,-106.489006,-180.60701,2025-02-16 16:31:08.936
-87.159004,-106.884,-179.608,2025-02-16 16:31:08.944
-86.712006,-107.368004,-178.97801,2025-02-16 16:31:08.953
-86.478004,-108.091,-179.26302,2025-02-16 16:31:08.961
-87.59901,-107.352005,-179.37901,2025-02-16 16:31:08.967
-87.587006,-107.246,-179.72801,2025-02-16 16:31:08.975
-86.719,-107.478004,-179.42902,2025-02-16 16:31:08.984
-86.286,-105.94501,-179.151,2025-02-16 16:31:08.992
-86.62,-105.34701,-180.238,2025-02-16 16:31:09.000
-86.561005,-105.76401,-179.86601,2025-02-16 16:31:09.008
-85.951004,-105.483,-178.58601,2025-02-16 16:31:09.016
-85.577,-105.768005,-179.11601,2025-02-16 16:31:09.024
-86.00201,-106.132,-179.57901,2025-02-16 16:31:09.032
-86.175,-105.828,-179.26501,2025-02-16 16:31:09.041
-86.26501,-105.732,-179.391,2025-02-16 16:31:09.048
-86.689,-105.981,-178.488,2025-02-16 16:31:09.055
-86.317,-106.26501,-178.79102,2025-02-16 16:31:09.064
-85.993004,-106.14001,-180.95001,2025-02-16 16:31:09.072
-86.438,-106.603004,-180.03601,2025-02-16 16:31:09.080
-86.093,-106.979004,-177.475,2025-02-16 16:31:09.088
-86.26501,-106.676,-177.39001,2025-02-16 16:31:09.096
-86.188,-105.93301,-178.802,2025-02-16 16:31:09.103
-86.012,-106.239006,-179.57301,2025-02-16 16:31:09.111
-85.592,-106.102005,-181.156,2025-02-16 16:31:09.120
-85.239006,-105.309006,-179.00801,2025-02-16 16:31:09.128
-86.469,-105.632,-177.23701,2025-02-16 16:31:09.136
-87.41,-105.31801,-180.17601,2025-02-16 16:31:09.144
-87.477005,-105.009,-180.77,2025-02-16 16:31:09.151
-88.11101,-106.44501,-179.352,2025-02-16 16:31:09.159
-87.189,-106.145004,-179.88301,2025-02-16 16:31:09.167
-86.437004,-105.54301,-180.557,2025-02-16 16:31:09.177
-88.04401,-105.69401,-179.279,2025-02-16 16:31:09.184
-87.187004,-104.97101,-179.26701,2025-02-16 16:31:09.192
-87.228004,-105.51401,-180.38101,2025-02-16 16:31:09.200
-88.73701,-104.70801,-180.755,2025-02-16 16:31:09.207
-89.061005,-104.948006,-180.07501,2025-02-16 16:31:09.217
-88.865005,-106.100006,-180.33601,2025-02-16 16:31:09.224
-88.554,-104.90501,-181.074,2025-02-16 16:31:09.233
-88.187004,-104.009,-179.61801,2025-02-16 16:31:09.241
-88.108,-104.212006,-179.37201,2025-02-16 16:31:09.248
-88.590004,-104.046005,-179.184,2025-02-16 16:31:09.255
-88.75101,-103.75201,-180.58401,2025-02-16 16:31:09.265
-88.79101,-104.17901,-180.33301,2025-02-16 16:31:09.274
-88.975006,-104.927,-177.89801,2025-02-16 16:31:09.281
-89.15301,-104.84901,-179.74301,2025-02-16 16:31:09.288
-88.44501,-104.672005,-179.59401,2025-02-16 16:31:09.296
