Y acceleration m/s^2,-X acceleration m/s^2,Z acceleration m/s^2 Z,Sample time [seg]
9.471462,0.8523358,8.149862,2025-02-16 16:31:22.423
7.8146744,0.63206923,8.973468,2025-02-16 16:31:22.427
4.5202527,-0.25857377,2.3080103,2025-02-16 16:31:22.431
6.301539,0.7278373,5.439626,2025-02-16 16:31:22.435
8.437167,2.920926,7.479486,2025-02-16 16:31:22.439
8.935161,4.357447,2.030283,2025-02-16 16:31:22.443
10.927136,3.9552212,3.7828386,2025-02-16 16:31:22.447
10.429143,1.0726024,0.46926352,2025-02-16 16:31:22.451
10.994174,-1.1013328,0.90979666,2025-02-16 16:31:22.455
13.062764,-1.2641385,7.97748,2025-02-16 16:31:22.458
11.329363,-0.6512229,2.030283,2025-02-16 16:31:22.464
8.829816,0.2873042,-2.9113493,2025-02-16 16:31:22.467
8.437167,0.038307227,1.7238252,2025-02-16 16:31:22.471
8.743625,-0.93852705,8.954314,2025-02-16 16:31:22.475
8.90643,-1.8962077,11.827356,2025-02-16 16:31:22.481
6.244078,-2.0590134,4.7979803,2025-02-16 16:31:22.483
8.350976,0.24899697,6.9527617,2025-02-16 16:31:22.487
9.998186,2.825158,4.8362875,2025-02-16 16:31:22.492
11.204864,3.7445314,2.0973208,2025-02-16 16:31:22.495
11.951855,2.2888567,-0.7565677,2025-02-16 16:31:22.499
13.321339,1.7238252,3.6296098,2025-02-16 16:31:22.503
12.516887,2.0973208,0.78529817,2025-02-16 16:31:22.507
10.965444,2.8060043,-1.436521,2025-02-16 16:31:22.511
11.233594,2.8060043,5.104438,2025-02-16 16:31:22.515
8.24563,0.78529817,4.1659107,2025-02-16 16:31:22.520
4.9416323,-0.50757074,0.38307226,2025-02-16 16:31:22.523
6.5984197,0.1436521,7.4603324,2025-02-16 16:31:22.528
9.816227,1.685518,12.152967,2025-02-16 16:31:22.531
8.916007,2.2984335,3.8594532,2025-02-16 16:31:22.536
10.228029,4.213795,-1.6663644,2025-02-16 16:31:22.539
13.522451,5.0661306,4.912902,2025-02-16 16:31:22.543
11.080365,3.0550013,-6.9144545,2025-02-16 16:31:22.546
12.516887,1.5801731,-0.22984336,2025-02-16 16:31:22.551
11.18571,0.641646,-2.2122424,2025-02-16 16:31:22.554
8.456321,-0.37349546,-4.2425256,2025-02-16 16:31:22.559
8.714894,-0.38307226,3.7062242,2025-02-16 16:31:22.562
8.389283,0.18195933,6.1770406,2025-02-16 16:31:22.567
8.034941,1.6184803,8.42759,2025-02-16 16:31:22.571
7.3071036,1.1013328,5.803545,2025-02-16 16:31:22.575
6.215348,0.2873042,0.2681506,2025-02-16 16:31:22.579
10.295067,0.7757214,5.9280434,2025-02-16 16:31:22.583
11.281479,-0.19153613,2.6431987,2025-02-16 16:31:22.587
10.486604,-0.5746084,-4.146757,2025-02-16 16:31:22.591
14.729129,1.9249382,5.9280434,2025-02-16 16:31:22.594
11.243171,2.0398598,-4.414908,2025-02-16 16:31:22.599
10.007763,1.8770541,-1.4748282,2025-02-16 16:31:22.606
13.22557,2.9113493,11.032481,2025-02-16 16:31:22.607
6.8282633,1.9249382,-0.2681506,2025-02-16 16:31:22.611
6.1387334,3.466804,1.8483237,2025-02-16 16:31:22.615
9.337387,5.0278234,11.942278,2025-02-16 16:31:22.618
6.0525417,2.4612393,2.4899697,2025-02-16 16:31:22.623
6.205771,0.46926352,0.5267244,2025-02-16 16:31:22.627
9.653421,0.50757074,5.631162,2025-02-16 16:31:22.632
9.911995,-0.1340753,2.1547816,2025-02-16 16:31:22.636
9.11712,0.2777274,-6.3589997,2025-02-16 16:31:22.639
13.67568,3.41892,1.9536686,2025-02-16 16:31:22.642
15.20797,4.7979803,6.8569937,2025-02-16 16:31:22.646
10.275913,3.122039,-3.083732,2025-02-16 16:31:22.650
10.486604,1.13964,4.9224787,2025-02-16 16:31:22.655
9.56723,-0.20111294,8.350976,2025-02-16 16:31:22.659
6.8186865,0.21068975,2.4995465,2025-02-16 16:31:22.663
7.536947,3.7445314,4.367024,2025-02-16 16:31:22.667
8.226477,5.717354,3.7924154,2025-02-16 16:31:22.671
8.829816,5.4683566,3.265691,2025-02-16 16:31:22.675
10.764331,2.9017725,8.37013,2025-02-16 16:31:22.679
10.0748005,-0.24899697,6.493075,2025-02-16 16:31:22.683
10.524911,-1.3120226,4.4819455,2025-02-16 16:31:22.687
12.382812,0.9864111,2.9113493,2025-02-16 16:31:22.692
12.038046,2.815581,-1.2545617,2025-02-16 16:31:22.695
11.013328,2.9496565,-2.767697,2025-02-16 16:31:22.698
9.797073,2.1547816,-1.7525556,2025-02-16 16:31:22.703
7.517793,0.49799395,-1.8291701,2025-02-16 16:31:22.707
7.6614456,0.4405331,2.7006595,2025-02-16 16:31:22.711
9.11712,2.681506,8.1881695,2025-02-16 16:31:22.715
8.101978,3.916914,1.5514427,2025-02-16 16:31:22.720
8.8777,3.86903,3.8115692,2025-02-16 16:31:22.723
7.7189064,2.2026656,0.2681506,2025-02-16 16:31:22.727
7.9104424,0.8810662,1.7812861,2025-02-16 16:31:22.731
8.647857,1.388637,1.484405,2025-02-16 16:31:22.735
9.911995,2.9496565,0.47884035,2025-02-16 16:31:22.740
12.689269,3.1794999,3.9264908,2025-02-16 16:31:22.742
10.831368,-0.08619126,-2.4612393,2025-02-16 16:31:22.746
10.70687,-2.8921957,-0.34476504,2025-02-16 16:31:22.751
11.731588,-2.1643584,4.6351743,2025-02-16 16:31:22.755
9.624691,-0.02873042,-0.91937345,2025-02-16 16:31:22.759
11.013328,4.9320555,2.6719291,2025-02-16 16:31:22.763
10.831368,5.7269306,4.6160207,2025-02-16 16:31:22.767
9.500193,4.271256,1.7525556,2025-02-16 16:31:22.772
8.7532015,2.8538885,2.4995465,2025-02-16 16:31:22.775
9.80665,3.064578,6.5218053,2025-02-16 16:31:22.779
7.728483,3.5051112,-0.15322891,2025-02-16 16:31:22.783
11.530476,3.8881836,7.297527,2025-02-16 16:31:22.787
9.308656,0.90979666,-1.5035586,2025-02-16 16:31:22.791
9.394848,-2.566584,-1.1779473,2025-02-16 16:31:22.794
10.898406,-3.6870706,2.1547816,2025-02-16 16:31:22.800
9.969456,-2.0685902,-2.2409728,2025-02-16 16:31:22.803
11.176133,1.4173675,1.2545617,2025-02-16 16:31:22.807
10.70687,3.2273839,2.1643584,2025-02-16 16:31:22.811
9.423578,2.3558946,3.1028855,2025-02-16 16:31:22.815
9.835381,1.8674773,5.3725886,2025-02-16 16:31:22.819
8.389283,1.2641385,3.7924154,2025-02-16 16:31:22.823
8.695741,2.0685902,5.1523223,2025-02-16 16:31:22.827
10.247183,3.514688,6.981492,2025-02-16 16:31:22.831
6.205771,3.7732618,-5.21936,2025-02-16 16:31:22.835
11.262324,2.3942018,6.5505357,2025-02-16 16:31:22.840
11.990162,1.5897499,10.199299,2025-02-16 16:31:22.843
7.9008656,0.16280572,-8.6095495,2025-02-16 16:31:22.847
11.204864,-0.8714894,2.8538885,2025-02-16 16:31:22.851
11.520899,-1.8866309,3.6487634,2025-02-16 16:31:22.855
9.509769,-1.4939818,-5.391742,2025-02-16 16:31:22.859
14.60463,1.5610195,9.758766,2025-02-16 16:31:22.863
10.802638,2.5953147,2.0590134,2025-02-16 16:31:22.868
7.7093296,2.4516625,-0.076614454,2025-02-16 16:31:22.871
10.419566,2.4037786,13.40753,2025-02-16 16:31:22.875
5.4683566,0.31603462,2.5474305,2025-02-16 16:31:22.879
5.257667,0.58418524,1.2162545,2025-02-16 16:31:22.883
9.959879,1.9919758,11.731588,2025-02-16 16:31:22.887
4.1180267,1.6184803,-8.054094,2025-02-16 16:31:22.890
8.350976,3.0262709,1.6663644,2025-02-16 16:31:22.895
11.080365,3.323152,7.603985,2025-02-16 16:31:22.899
7.651869,1.532289,-3.7828386,2025-02-16 16:31:22.903
9.653421,0.9768343,-1.3120226,2025-02-16 16:31:22.908
9.452309,1.7046716,2.135628,2025-02-16 16:31:22.911
8.159439,1.7046716,1.340753,2025-02-16 16:31:22.915
8.082825,1.1587936,4.7500963,2025-02-16 16:31:22.920
7.4028716,0.20111294,6.588843,2025-02-16 16:31:22.924
7.5944076,-0.61291564,9.289502,2025-02-16 16:31:22.929
7.201759,-0.20111294,8.149862,2025-02-16 16:31:22.931
9.11712,1.5131354,9.682152,2025-02-16 16:31:22.935
9.050082,2.1930888,5.90889,2025-02-16 16:31:22.939
9.107543,2.2026656,1.8866309,2025-02-16 16:31:22.943
9.797073,1.3790601,-0.80445176,2025-02-16 16:31:22.947
11.271901,0.20111294,1.6950948,2025-02-16 16:31:22.952
9.77792,-1.7717092,-1.3215994,2025-02-16 16:31:22.955
10.333375,-0.61291564,3.122039,2025-02-16 16:31:22.959
10.486604,0.62249243,7.872135,2025-02-16 16:31:22.963
7.144298,0.89064306,1.4748282,2025-02-16 16:31:22.967
8.264784,0.92895025,8.389283,2025-02-16 16:31:22.971
7.747637,0.02873042,8.925584,2025-02-16 16:31:22.975
6.493075,-0.6703765,4.7309427,2025-02-16 16:31:22.979
7.7572136,-0.90979666,4.9224787,2025-02-16 16:31:22.983
7.2783732,-1.043872,-0.6895301,2025-02-16 16:31:22.986
8.839393,-1.13964,2.3463178,2025-02-16 16:31:22.992
9.624691,-1.2545617,0.9768343,2025-02-16 16:31:22.995
7.73806,-1.4748282,-4.817134,2025-02-16 16:31:23.000
11.57836,0.8619126,6.090849,2025-02-16 16:31:23.003
10.007763,2.5570073,3.572149,2025-02-16 16:31:23.007
9.80665,2.930503,4.232949,2025-02-16 16:31:23.011
10.984597,2.1452048,8.963891,2025-02-16 16:31:23.015
8.312668,0.47884035,2.2409728,2025-02-16 16:31:23.019
9.758766,0.48841715,3.9360676,2025-02-16 16:31:23.023
12.08593,1.5131354,8.446744,2025-02-16 16:31:23.027
8.935161,1.1109096,-2.5953147,2025-02-16 16:31:23.031
11.722012,0.7374141,5.995081,2025-02-16 16:31:23.035
9.911995,-1.1204864,2.0398598,2025-02-16 16:31:23.040
6.8569937,-2.0973208,-4.7884035,2025-02-16 16:31:23.042
9.490616,-0.06703765,3.5338416,2025-02-16 16:31:23.047
8.561666,1.2641385,3.2082303,2025-02-16 16:31:23.051
7.326257,2.0494366,-0.009576807,2025-02-16 16:31:23.055
9.519346,1.8387469,8.111555,2025-02-16 16:31:23.059
7.4603324,0.4309563,2.2888567,2025-02-16 16:31:23.063
7.2783732,0.61291564,0.18195933,2025-02-16 16:31:23.067
10.6398325,2.5953147,7.824251,2025-02-16 16:31:23.072
8.848969,3.3901896,-0.5363012,2025-02-16 16:31:23.074
11.147403,3.7445314,3.8402996,2025-02-16 16:31:23.079
11.60709,2.5570073,5.0661306,2025-02-16 16:31:23.082
7.8912888,0.5746084,-4.2425256,2025-02-16 16:31:23.087
10.237606,0.7469909,3.8881836,2025-02-16 16:31:23.091
10.812215,2.2122424,6.588843,2025-02-16 16:31:23.095
7.6135616,2.9975405,-2.2601264,2025-02-16 16:31:23.099
11.204864,3.667917,12.77546,2025-02-16 16:31:23.103
9.615114,1.0630256,10.25676,2025-02-16 16:31:23.106
5.5162406,-2.1643584,-1.9249382,2025-02-16 16:31:23.111
9.921572,-1.9249382,8.331821,2025-02-16 16:31:23.115
10.879252,-0.11492168,4.6255975,2025-02-16 16:31:23.119
9.998186,2.6048915,-4.0414124,2025-02-16 16:31:23.124
12.880805,4.951209,1.8962077,2025-02-16 16:31:23.126
10.70687,3.5242648,-1.2162545,2025-02-16 16:31:23.130
9.203311,0.7086837,-0.1340753,2025-02-16 16:31:23.135
10.582372,0.842759,6.895301,2025-02-16 16:31:23.139
10.362105,2.183512,7.9487495,2025-02-16 16:31:23.144
8.762778,3.9743748,2.2601264,2025-02-16 16:31:23.147
10.457873,4.817134,7.7667904,2025-02-16 16:31:23.153
10.151415,3.016694,6.5601125,2025-02-16 16:31:23.155
9.011775,0.23942018,3.1603463,2025-02-16 16:31:23.159
10.658986,-0.641646,6.167464,2025-02-16 16:31:23.164
11.21444,0.6703765,4.4436383,2025-02-16 16:31:23.167
11.492168,2.27928,1.0726024,2025-02-16 16:31:23.171
12.248735,3.763685,0.8714894,2025-02-16 16:31:23.174
11.300632,2.2697031,1.7908629,2025-02-16 16:31:23.179
9.021352,0.59376204,-0.25857377,2025-02-16 16:31:23.188
10.534488,0.5267244,9.021352,2025-02-16 16:31:23.189
9.624691,0.60333884,8.829816,2025-02-16 16:31:23.191
6.4260373,0.0,-1.5705963,2025-02-16 16:31:23.194
10.802638,-0.36391866,8.111555,2025-02-16 16:31:23.200
8.580819,-2.6240451,-2.2505496,2025-02-16 16:31:23.203
6.14831,-3.763685,-11.444284,2025-02-16 16:31:23.209
9.576807,-1.7429788,-2.8538885,2025-02-16 16:31:23.210
7.776367,0.61291564,-5.851429,2025-02-16 16:31:23.215
6.0621185,1.5993267,-8.580819,2025-02-16 16:31:23.219
4.2425256,0.2873042,-6.38773,2025-02-16 16:31:23.223
-0.25857377,-1.0726024,-13.503298,2025-02-16 16:31:23.226
-1.8483237,-0.7374141,-16.395493,2025-02-16 16:31:23.232
-0.45010993,0.7565677,-9.940725,2025-02-16 16:31:23.235
4.309563,3.4476504,1.1971009,2025-02-16 16:31:23.239
10.773908,5.209783,13.283031,2025-02-16 16:31:23.243
10.850522,5.0661306,8.542512,2025-02-16 16:31:23.247
18.511967,6.14831,29.046455,2025-02-16 16:31:23.251
19.201498,5.1906295,28.165388,2025-02-16 16:31:23.256
15.95496,3.4859576,14.480132,2025-02-16 16:31:23.259
19.958065,3.7445314,21.787235,2025-02-16 16:31:23.263
14.5759,1.9728222,1.1492168,2025-02-16 16:31:23.267
10.601525,-0.8523358,-16.347609,2025-02-16 16:31:23.271
12.765883,-1.8387469,-7.9870567,2025-02-16 16:31:23.274
9.011775,-2.6910827,-9.155427,2025-02-16 16:31:23.279
7.73806,-1.9536686,0.4309563,2025-02-16 16:31:23.283
6.483498,-0.16280572,10.141838,2025-02-16 16:31:23.288
5.6215854,1.3311762,16.903065,2025-02-16 16:31:23.291
4.2521024,2.2218192,15.332468,2025-02-16 16:31:23.295
5.7269306,2.9017725,14.911088,2025-02-16 16:31:23.299
6.1195793,3.2369606,5.6886234,2025-02-16 16:31:23.303
8.925584,3.7828386,0.22026655,2025-02-16 16:31:23.308
10.879252,3.6870706,-6.9623384,2025-02-16 16:31:23.310
12.411542,3.8307228,-9.069236,2025-02-16 16:31:23.314
14.681245,4.4244847,-2.7868507,2025-02-16 16:31:23.319
10.649409,3.9456444,-12.545617,2025-02-16 16:31:23.323
12.497733,4.1180267,-1.043872,2025-02-16 16:31:23.327
10.515334,2.0207062,4.223372,2025-02-16 16:31:23.331
7.9104424,0.5267244,4.309563,2025-02-16 16:31:23.337
8.303091,0.4309563,9.691729,2025-02-16 16:31:23.339
8.025364,0.06703765,11.568783,2025-02-16 16:31:23.343
5.9759274,-0.8619126,3.8881836,2025-02-16 16:31:23.347
8.178593,-0.90979666,6.291962,2025-02-16 16:31:23.351
8.475474,-1.5801731,3.0933087,2025-02-16 16:31:23.355
11.147403,-1.4269443,3.1316159,2025-02-16 16:31:23.360
12.77546,-0.8523358,1.6472107,2025-02-16 16:31:23.363
13.589489,0.15322891,-1.3311762,2025-02-16 16:31:23.367
14.585477,1.2354081,2.4516625,2025-02-16 16:31:23.371
14.81532,1.9057846,6.339846,2025-02-16 16:31:23.375
11.779472,1.1109096,1.6950948,2025-02-16 16:31:23.379
10.802638,0.45010993,5.2480903,2025-02-16 16:31:23.383
9.576807,-0.6607997,8.111555,2025-02-16 16:31:23.387
7.843405,-0.7086837,7.3645644,2025-02-16 16:31:23.391
8.00621,0.6991069,7.067683,2025-02-16 16:31:23.395
7.07726,1.6567876,3.6008794,2025-02-16 16:31:23.399
8.935161,2.3080103,7.0102224,2025-02-16 16:31:23.404
8.552089,2.3080103,3.074155,2025-02-16 16:31:23.407
9.241618,2.327164,3.7445314,2025-02-16 16:31:23.414
9.078813,2.432509,2.3750482,2025-02-16 16:31:23.415
7.3549876,1.9632454,2.7485435,2025-02-16 16:31:23.418
7.9583263,0.90979666,8.925584,2025-02-16 16:31:23.423
5.3725886,-2.0494366,4.3766007,2025-02-16 16:31:23.427
4.357447,-4.4244847,-0.34476504,2025-02-16 16:31:23.433
10.5440645,-3.4955344,7.575254,2025-02-16 16:31:23.435
12.220005,-1.4460979,-0.22984336,2025-02-16 16:31:23.439
16.452953,2.3463178,-5.592855,2025-02-16 16:31:23.442
18.569427,4.673482,-4.156334,2025-02-16 16:31:23.448
16.625336,5.2289367,-7.2304893,2025-02-16 16:31:23.451
13.512875,3.7253778,-5.583278,2025-02-16 16:31:23.455
11.60709,1.9919758,4.807557,2025-02-16 16:31:23.458
7.07726,0.30645782,5.161899,2025-02-16 16:31:23.463
2.96881,0.10534488,3.86903,2025-02-16 16:31:23.467
4.721366,1.8291701,13.838486,2025-02-16 16:31:23.471
3.7541082,2.6527755,12.440272,2025-02-16 16:31:23.474
3.9935284,3.4380736,9.14585,2025-02-16 16:31:23.479
7.441179,4.6926355,12.53604,2025-02-16 16:31:23.483
8.408437,4.405331,6.5218053,2025-02-16 16:31:23.487
11.070788,3.323152,3.8786068,2025-02-16 16:31:23.491
11.932701,2.777274,-0.5267244,2025-02-16 16:31:23.495
11.415554,1.9057846,-4.5394063,2025-02-16 16:31:23.499
13.40753,2.2888567,0.21068975,2025-02-16 16:31:23.503
14.020445,2.1547816,4.3478703,2025-02-16 16:31:23.507
11.731588,0.842759,4.0892963,2025-02-16 16:31:23.512
9.816227,0.12449849,5.1810527,2025-02-16 16:31:23.514
8.801085,0.4213795,8.389283,2025-02-16 16:31:23.519
7.1251445,1.1204864,5.7843914,2025-02-16 16:31:23.522
5.9567738,1.685518,3.217807,2025-02-16 16:31:23.527
5.889736,1.6950948,4.6926355,2025-02-16 16:31:23.531
6.655881,1.8387469,5.717354,2025-02-16 16:31:23.536
7.1155677,2.3750482,2.920926,2025-02-16 16:31:23.540
9.509769,4.2521024,4.5872903,2025-02-16 16:31:23.543
9.959879,5.2768207,0.32561144,2025-02-16 16:31:23.546
7.603985,5.267244,-9.011775,2025-02-16 16:31:23.551
10.304645,5.267244,-2.815581,2025-02-16 16:31:23.554
10.821792,2.930503,1.8674773,2025-02-16 16:31:23.559
6.2728086,-0.6895301,-7.086837,2025-02-16 16:31:23.562
11.884817,1.1109096,11.654974,2025-02-16 16:31:23.568
9.433155,1.6950948,5.7748146,2025-02-16 16:31:23.571
5.4779334,1.1683705,-4.9416323,2025-02-16 16:31:23.576
13.062764,2.336741,15.112201,2025-02-16 16:31:23.579
11.003751,0.0,7.4507556,2025-02-16 16:31:23.583
10.362105,-1.3694834,0.019153614,2025-02-16 16:31:23.587
14.441825,0.1436521,8.935161,2025-02-16 16:31:23.591
8.916007,0.29688102,-6.7324953,2025-02-16 16:31:23.595
9.902418,0.7374141,-0.78529817,2025-02-16 16:31:23.599
11.540052,0.41180268,9.308656,2025-02-16 16:31:23.603
6.5505357,-0.9576807,-1.7525556,2025-02-16 16:31:23.607
7.7189064,0.6607997,1.8195933,2025-02-16 16:31:23.610
9.404425,3.5625722,9.3661175,2025-02-16 16:31:23.615
9.308656,5.21936,5.803545,2025-02-16 16:31:23.619
10.055647,5.2289367,2.5474305,2025-02-16 16:31:23.623
9.615114,4.0892963,-1.6280571,2025-02-16 16:31:23.627
11.789049,3.3901896,3.122039,2025-02-16 16:31:23.631
8.868123,1.5227122,-4.0892963,2025-02-16 16:31:23.636
9.797073,0.59376204,-2.0207062,2025-02-16 16:31:23.640
10.180145,-0.6799533,1.340753,2025-02-16 16:31:23.643
10.266336,-1.5035586,5.410896,2025-02-16 16:31:23.647
9.404425,-2.3175871,3.2273839,2025-02-16 16:31:23.650
8.63828,-2.2505496,0.7757214,2025-02-16 16:31:23.654
9.883265,-0.78529817,3.7445314,2025-02-16 16:31:23.658
10.457873,0.51714754,1.1875241,2025-02-16 16:31:23.663
10.831368,1.9249382,0.095768064,2025-02-16 16:31:23.667
10.97502,2.9592333,2.8060043,2025-02-16 16:31:23.671
9.5385,3.0358477,0.91937345,2025-02-16 16:31:23.675
8.2169,1.2258313,-0.5746084,2025-02-16 16:31:23.679
9.14585,-0.6799533,5.0182467,2025-02-16 16:31:23.683
8.2169,-3.0071173,0.1340753,2025-02-16 16:31:23.687
7.019799,-3.2082303,-5.21936,2025-02-16 16:31:23.691
11.60709,-0.37349546,4.232949,2025-02-16 16:31:23.695
13.464991,1.7429788,6.2823853,2025-02-16 16:31:23.699
10.429143,2.633622,-2.3463178,2025-02-16 16:31:23.703
13.110648,4.1276035,5.8801594,2025-02-16 16:31:23.708
11.798626,4.0797195,5.0182467,2025-02-16 16:31:23.712
9.835381,3.0550013,0.2777274,2025-02-16 16:31:23.715
12.08593,2.882619,8.896853,2025-02-16 16:31:23.720
10.28549,1.4939818,6.7612257,2025-02-16 16:31:23.723
8.255207,-0.25857377,3.7924154,2025-02-16 16:31:23.727
9.576807,-0.31603462,8.101978,2025-02-16 16:31:23.731
8.054094,-0.63206923,2.3750482,2025-02-16 16:31:23.736
10.0269165,-0.81402856,4.0797195,2025-02-16 16:31:23.740
11.109096,-1.8579005,3.3327289,2025-02-16 16:31:23.743
11.36767,-2.384625,1.3024458,2025-02-16 16:31:23.747
12.74673,-1.541866,1.5131354,2025-02-16 16:31:23.751
12.497733,0.17238252,0.10534488,2025-02-16 16:31:23.754
11.894394,3.2273839,-0.45010993,2025-02-16 16:31:23.759
11.722012,4.5394063,3.5529952,2025-02-16 16:31:23.764
10.093954,4.7405195,2.633622,2025-02-16 16:31:23.768
7.479486,3.86903,-0.17238252,2025-02-16 16:31:23.770
7.422025,3.7924154,0.15322891,2025-02-16 16:31:23.775
6.8186865,3.3327289,-0.10534488,2025-02-16 16:31:23.779
7.345411,2.1260512,2.6240451,2025-02-16 16:31:23.783
8.063671,1.3694834,3.9743748,2025-02-16 16:31:23.788
10.323798,1.3311762,9.404425,2025-02-16 16:31:23.791
11.645397,0.80445176,9.595961,2025-02-16 16:31:23.795
9.385271,-0.5554548,1.0726024,2025-02-16 16:31:23.800
13.378799,-0.17238252,10.754754,2025-02-16 16:31:23.803
11.051635,-0.8810662,0.94810385,2025-02-16 16:31:23.809
11.568783,-0.63206923,0.60333884,2025-02-16 16:31:23.811
12.852075,0.20111294,4.213795,2025-02-16 16:31:23.815
9.14585,-0.29688102,-2.8538885,2025-02-16 16:31:23.819
7.3549876,-0.22984336,-2.4899697,2025-02-16 16:31:23.829
10.141838,1.8291701,7.97748,2025-02-16 16:31:23.829
5.707777,2.27928,-2.5091233,2025-02-16 16:31:23.831
7.240066,3.6870706,2.3080103,2025-02-16 16:31:23.835
8.561666,4.462792,5.353435,2025-02-16 16:31:23.840
8.063671,4.3382936,2.6910827,2025-02-16 16:31:23.843
9.931149,4.156334,5.4779334,2025-02-16 16:31:23.846
8.542512,3.5625722,0.6512229,2025-02-16 16:31:23.850
9.232041,3.3135753,2.3942018,2025-02-16 16:31:23.855
8.437167,1.9919758,1.1204864,2025-02-16 16:31:23.859
7.07726,0.2873042,-0.81402856,2025-02-16 16:31:23.863
7.1634517,-1.1492168,1.7717092,2025-02-16 16:31:23.867
6.1195793,-1.292869,0.9864111,2025-02-16 16:31:23.871
8.255207,-0.009576807,6.8761473,2025-02-16 16:31:23.876
8.197746,1.5514427,5.3342814,2025-02-16 16:31:23.879
8.781932,2.4612393,4.5872903,2025-02-16 16:31:23.883
10.093954,2.4037786,5.947197,2025-02-16 16:31:23.887
8.159439,1.3215994,-0.25857377,2025-02-16 16:31:23.891
10.611102,1.4556746,4.4915223,2025-02-16 16:31:23.895
9.816227,0.7374141,2.0685902,2025-02-16 16:31:23.899
9.787497,0.5267244,3.371036,2025-02-16 16:31:23.904
9.864111,-0.38307226,5.315128,2025-02-16 16:31:23.907
7.2687964,-2.3175871,-0.545878,2025-02-16 16:31:23.911
8.580819,-2.2505496,4.5777135,2025-02-16 16:31:23.915
9.32781,-1.3599066,5.142745,2025-02-16 16:31:23.919
6.4164605,-0.5554548,-2.4420857,2025-02-16 16:31:23.928
10.94629,2.8443117,8.8777,2025-02-16 16:31:23.929
9.222465,2.920926,4.098873,2025-02-16 16:31:23.931
7.9966335,2.6240451,-0.18195933,2025-02-16 16:31:23.935
10.381259,3.0933087,6.4739213,2025-02-16 16:31:23.938
7.785944,1.8962077,-0.34476504,2025-02-16 16:31:23.944
8.0924015,0.61291564,2.3175871,2025-02-16 16:31:23.946
10.036493,-0.30645782,8.465898,2025-02-16 16:31:23.951
6.531382,-2.2888567,-0.5267244,2025-02-16 16:31:23.955
9.557653,-1.4269443,7.5848308,2025-02-16 16:31:23.959
9.32781,-0.82360536,5.8705826,2025-02-16 16:31:23.963
7.9487495,-0.2873042,-0.095768064,2025-02-16 16:31:23.968
10.448297,-0.009576807,4.146757,2025-02-16 16:31:23.972
9.749189,-0.82360536,0.8714894,2025-02-16 16:31:23.976
9.069236,-0.9768343,-2.5570073,2025-02-16 16:31:23.979
10.5440645,0.50757074,2.231396,2025-02-16 16:31:23.982
8.801085,1.292869,0.29688102,2025-02-16 16:31:23.987
7.8146744,1.3120226,0.5267244,2025-02-16 16:31:23.991
8.7532015,1.1109096,6.445191,2025-02-16 16:31:23.994
8.446744,1.1204864,6.4068837,2025-02-16 16:31:23.999
7.4603324,2.8443117,1.0151415,2025-02-16 16:31:24.003
7.9583263,4.5298295,0.4405331,2025-02-16 16:31:24.007
8.714894,4.5298295,3.1124623,2025-02-16 16:31:24.011
7.632715,1.4556746,1.4460979,2025-02-16 16:31:24.015
7.8625584,-1.0247183,3.122039,2025-02-16 16:31:24.019
9.500193,-2.1930888,8.676587,2025-02-16 16:31:24.023
9.222465,-1.0630256,3.620033,2025-02-16 16:31:24.027
9.682152,0.23942018,2.5187001,2025-02-16 16:31:24.031
11.60709,0.7565677,5.1140146,2025-02-16 16:31:24.035
